[03:40:34.090] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:40:34.093] 553 iterations per epoch. 82950 max iterations 
[03:43:12.698] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:43:12.701] 553 iterations per epoch. 82950 max iterations 
[03:46:12.009] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/Synapse', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:46:12.012] 553 iterations per epoch. 82950 max iterations 
[03:46:51.095] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/Synapse/train_npz', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:46:51.098] 553 iterations per epoch. 82950 max iterations 
[03:51:27.950] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/Synapse/train_npz', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=1, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:51:27.967] 2211 iterations per epoch. 331650 max iterations 
[03:51:30.479] time(h): (0.000697/231.307835), epoch: (0/150), iteration: 1, loss: 1.625326, loss_ce: 2.273428, loss_dice: 0.977223, lr: 0.010000
[03:56:35.007] time(h): (0.025706/43.965554), epoch: (0/150), iteration: 97, loss: 0.507453, loss_ce: 0.160694, loss_dice: 0.854211, lr: 0.009995
[03:56:35.946] time(h): (0.025555/43.261950), epoch: (0/150), iteration: 98, loss: 0.572982, loss_ce: 0.285394, loss_dice: 0.860569, lr: 0.009995
[03:56:36.890] time(h): (0.025942/43.472782), epoch: (0/150), iteration: 99, loss: 0.468203, loss_ce: 0.053062, loss_dice: 0.883344, lr: 0.009995
[03:56:37.839] time(h): (0.026333/43.686591), epoch: (0/150), iteration: 100, loss: 0.465000, loss_ce: 0.045338, loss_dice: 0.884661, lr: 0.009995
[03:56:38.804] time(h): (0.027050/44.431068), epoch: (0/150), iteration: 101, loss: 0.467859, loss_ce: 0.053040, loss_dice: 0.882678, lr: 0.009995
[03:56:39.796] time(h): (0.028094/45.693521), epoch: (0/150), iteration: 102, loss: 0.648634, loss_ce: 0.479952, loss_dice: 0.817317, lr: 0.009995
[03:56:40.754] time(h): (0.027384/44.106530), epoch: (0/150), iteration: 103, loss: 0.505168, loss_ce: 0.178473, loss_dice: 0.831863, lr: 0.009994
[03:56:41.704] time(h): (0.027453/43.792430), epoch: (0/150), iteration: 104, loss: 0.566170, loss_ce: 0.316180, loss_dice: 0.816160, lr: 0.009994
[03:56:42.656] time(h): (0.027744/43.835599), epoch: (0/150), iteration: 105, loss: 0.541121, loss_ce: 0.239192, loss_dice: 0.843049, lr: 0.009994
[03:56:43.605] time(h): (0.027926/43.707335), epoch: (0/150), iteration: 106, loss: 0.470567, loss_ce: 0.059766, loss_dice: 0.881367, lr: 0.009994
[03:56:44.557] time(h): (0.028279/43.845377), epoch: (0/150), iteration: 107, loss: 0.465013, loss_ce: 0.058417, loss_dice: 0.871609, lr: 0.009994
[03:56:45.542] time(h): (0.029552/45.394562), epoch: (0/150), iteration: 108, loss: 0.487769, loss_ce: 0.091824, loss_dice: 0.883714, lr: 0.009994
[03:56:46.497] time(h): (0.028915/44.009800), epoch: (0/150), iteration: 109, loss: 0.650646, loss_ce: 0.496843, loss_dice: 0.804449, lr: 0.009994
[03:56:47.442] time(h): (0.028847/43.507172), epoch: (0/150), iteration: 110, loss: 0.483595, loss_ce: 0.077127, loss_dice: 0.890063, lr: 0.009994
[03:56:48.403] time(h): (0.029607/44.250033), epoch: (0/150), iteration: 111, loss: 0.469699, loss_ce: 0.049876, loss_dice: 0.889522, lr: 0.009994
[03:56:49.358] time(h): (0.029695/43.986067), epoch: (0/150), iteration: 112, loss: 0.511734, loss_ce: 0.213306, loss_dice: 0.810162, lr: 0.009994
[03:56:50.304] time(h): (0.029688/43.585938), epoch: (0/150), iteration: 113, loss: 0.550126, loss_ce: 0.251235, loss_dice: 0.849018, lr: 0.009994
[03:56:51.275] time(h): (0.030723/44.710141), epoch: (0/150), iteration: 114, loss: 0.472544, loss_ce: 0.116974, loss_dice: 0.828115, lr: 0.009994
[03:56:52.249] time(h): (0.031094/44.856061), epoch: (0/150), iteration: 115, loss: 0.468112, loss_ce: 0.065925, loss_dice: 0.870299, lr: 0.009994
[03:56:53.188] time(h): (0.030257/43.273421), epoch: (0/150), iteration: 116, loss: 0.597583, loss_ce: 0.375294, loss_dice: 0.819872, lr: 0.009994
[03:56:54.156] time(h): (0.031448/44.591260), epoch: (0/150), iteration: 117, loss: 0.460445, loss_ce: 0.031665, loss_dice: 0.889226, lr: 0.009994
[03:56:55.109] time(h): (0.031203/43.869988), epoch: (0/150), iteration: 118, loss: 0.560629, loss_ce: 0.285427, loss_dice: 0.835831, lr: 0.009994
[03:56:56.050] time(h): (0.031107/43.367240), epoch: (0/150), iteration: 119, loss: 0.462943, loss_ce: 0.040622, loss_dice: 0.885265, lr: 0.009994
[03:56:57.010] time(h): (0.031970/44.198415), epoch: (0/150), iteration: 120, loss: 0.456198, loss_ce: 0.023322, loss_dice: 0.889073, lr: 0.009994
[03:56:57.991] time(h): (0.032953/45.181313), epoch: (0/150), iteration: 121, loss: 0.474262, loss_ce: 0.085533, loss_dice: 0.862991, lr: 0.009993
[03:56:58.938] time(h): (0.032074/43.615801), epoch: (0/150), iteration: 122, loss: 0.456489, loss_ce: 0.023908, loss_dice: 0.889070, lr: 0.009993
[03:56:59.919] time(h): (0.033517/45.206989), epoch: (0/150), iteration: 123, loss: 0.488934, loss_ce: 0.126170, loss_dice: 0.851698, lr: 0.009993
[03:57:00.914] time(h): (0.034252/45.826542), epoch: (0/150), iteration: 124, loss: 0.457302, loss_ce: 0.048396, loss_dice: 0.866207, lr: 0.009993
[03:57:01.876] time(h): (0.033393/44.318714), epoch: (0/150), iteration: 125, loss: 0.464411, loss_ce: 0.044238, loss_dice: 0.884583, lr: 0.009993
[03:57:02.817] time(h): (0.032824/43.217749), epoch: (0/150), iteration: 126, loss: 0.549983, loss_ce: 0.252354, loss_dice: 0.847613, lr: 0.009993
[03:57:03.774] time(h): (0.033754/44.093258), epoch: (0/150), iteration: 127, loss: 0.574378, loss_ce: 0.305168, loss_dice: 0.843587, lr: 0.009993
[03:57:04.754] time(h): (0.034833/45.146681), epoch: (0/150), iteration: 128, loss: 0.493964, loss_ce: 0.125257, loss_dice: 0.862671, lr: 0.009993
[03:57:05.693] time(h): (0.033617/43.232757), epoch: (0/150), iteration: 129, loss: 0.532209, loss_ce: 0.228620, loss_dice: 0.835798, lr: 0.009993
[03:57:06.665] time(h): (0.035092/44.782524), epoch: (0/150), iteration: 130, loss: 0.533740, loss_ce: 0.230826, loss_dice: 0.836653, lr: 0.009993
[03:57:07.669] time(h): (0.036540/46.275366), epoch: (0/150), iteration: 131, loss: 0.505900, loss_ce: 0.167997, loss_dice: 0.843803, lr: 0.009993
[03:57:08.626] time(h): (0.035071/44.078128), epoch: (0/150), iteration: 132, loss: 0.535706, loss_ce: 0.242381, loss_dice: 0.829032, lr: 0.009993
[03:57:09.567] time(h): (0.034739/43.332125), epoch: (0/150), iteration: 133, loss: 0.535596, loss_ce: 0.259472, loss_dice: 0.811721, lr: 0.009993
[03:57:10.527] time(h): (0.035705/44.205513), epoch: (0/150), iteration: 134, loss: 0.470568, loss_ce: 0.128788, loss_dice: 0.812348, lr: 0.009993
[03:57:11.481] time(h): (0.035768/43.955380), epoch: (0/150), iteration: 135, loss: 0.462886, loss_ce: 0.036400, loss_dice: 0.889373, lr: 0.009993
[03:57:12.426] time(h): (0.035715/43.567172), epoch: (0/150), iteration: 136, loss: 0.518990, loss_ce: 0.216648, loss_dice: 0.821332, lr: 0.009993
[03:57:13.373] time(h): (0.036005/43.600485), epoch: (0/150), iteration: 137, loss: 0.495457, loss_ce: 0.126372, loss_dice: 0.864542, lr: 0.009993
[03:57:14.324] time(h): (0.036457/43.828073), epoch: (0/150), iteration: 138, loss: 0.472045, loss_ce: 0.094844, loss_dice: 0.849245, lr: 0.009993
[03:57:15.271] time(h): (0.036516/43.583345), epoch: (0/150), iteration: 139, loss: 0.485250, loss_ce: 0.122853, loss_dice: 0.847646, lr: 0.009993
[03:57:16.234] time(h): (0.037449/44.377429), epoch: (0/150), iteration: 140, loss: 0.462558, loss_ce: 0.035802, loss_dice: 0.889314, lr: 0.009992
[03:57:17.203] time(h): (0.037930/44.628375), epoch: (0/150), iteration: 141, loss: 0.466037, loss_ce: 0.042636, loss_dice: 0.889438, lr: 0.009992
[03:57:18.155] time(h): (0.037545/43.864605), epoch: (0/150), iteration: 142, loss: 0.465559, loss_ce: 0.051948, loss_dice: 0.879171, lr: 0.009992
[03:57:19.138] time(h): (0.039029/45.279581), epoch: (0/150), iteration: 143, loss: 0.465568, loss_ce: 0.054109, loss_dice: 0.877028, lr: 0.009992
[03:57:20.109] time(h): (0.038823/44.727325), epoch: (0/150), iteration: 144, loss: 0.564348, loss_ce: 0.290739, loss_dice: 0.837957, lr: 0.009992
[03:57:21.065] time(h): (0.038490/44.038157), epoch: (0/150), iteration: 145, loss: 0.484230, loss_ce: 0.164001, loss_dice: 0.804459, lr: 0.009992
[03:57:22.038] time(h): (0.039423/44.796115), epoch: (0/150), iteration: 146, loss: 0.548528, loss_ce: 0.295608, loss_dice: 0.801447, lr: 0.009992
[03:57:23.033] time(h): (0.040633/45.857383), epoch: (0/150), iteration: 147, loss: 0.538004, loss_ce: 0.232340, loss_dice: 0.843667, lr: 0.009992
[03:57:24.012] time(h): (0.040135/44.989499), epoch: (0/150), iteration: 148, loss: 0.498259, loss_ce: 0.150434, loss_dice: 0.846084, lr: 0.009992
[03:57:24.958] time(h): (0.039170/43.612923), epoch: (0/150), iteration: 149, loss: 0.546693, loss_ce: 0.300628, loss_dice: 0.792759, lr: 0.009992
[03:57:25.949] time(h): (0.041253/45.625786), epoch: (0/150), iteration: 150, loss: 0.467190, loss_ce: 0.048100, loss_dice: 0.886280, lr: 0.009992
[03:57:26.942] time(h): (0.041623/45.730669), epoch: (0/150), iteration: 151, loss: 0.462720, loss_ce: 0.036117, loss_dice: 0.889323, lr: 0.009992
[03:57:27.945] time(h): (0.042357/46.230868), epoch: (0/150), iteration: 152, loss: 0.456031, loss_ce: 0.022996, loss_dice: 0.889066, lr: 0.009992
[03:57:28.950] time(h): (0.042666/46.263204), epoch: (0/150), iteration: 153, loss: 0.452402, loss_ce: 0.015830, loss_dice: 0.888974, lr: 0.009992
[03:57:29.915] time(h): (0.041273/44.462095), epoch: (0/150), iteration: 154, loss: 0.539262, loss_ce: 0.255203, loss_dice: 0.823322, lr: 0.009992
[03:57:30.859] time(h): (0.040655/43.513885), epoch: (0/150), iteration: 155, loss: 0.464136, loss_ce: 0.048419, loss_dice: 0.879854, lr: 0.009992
[03:57:31.818] time(h): (0.041536/44.171750), epoch: (0/150), iteration: 156, loss: 0.659025, loss_ce: 0.487557, loss_dice: 0.830493, lr: 0.009992
[03:57:32.791] time(h): (0.042413/44.817298), epoch: (0/150), iteration: 157, loss: 0.520076, loss_ce: 0.217269, loss_dice: 0.822882, lr: 0.009992
[03:57:33.760] time(h): (0.042497/44.621628), epoch: (0/150), iteration: 158, loss: 0.484320, loss_ce: 0.129480, loss_dice: 0.839159, lr: 0.009991
[03:57:34.732] time(h): (0.042907/44.769295), epoch: (0/150), iteration: 159, loss: 0.522043, loss_ce: 0.213174, loss_dice: 0.830911, lr: 0.009991
[03:57:35.748] time(h): (0.045162/46.827810), epoch: (0/150), iteration: 160, loss: 0.522979, loss_ce: 0.207010, loss_dice: 0.838948, lr: 0.009991
[03:57:36.738] time(h): (0.044251/45.597472), epoch: (0/150), iteration: 161, loss: 0.598258, loss_ce: 0.378410, loss_dice: 0.818106, lr: 0.009991
[03:57:37.685] time(h): (0.042604/43.629206), epoch: (0/150), iteration: 162, loss: 0.466552, loss_ce: 0.082435, loss_dice: 0.850670, lr: 0.009991
[03:57:38.631] time(h): (0.042837/43.598848), epoch: (0/150), iteration: 163, loss: 0.463795, loss_ce: 0.038261, loss_dice: 0.889330, lr: 0.009991
[03:57:39.611] time(h): (0.044588/45.104886), epoch: (0/150), iteration: 164, loss: 0.565363, loss_ce: 0.319427, loss_dice: 0.811299, lr: 0.009991
[03:57:40.591] time(h): (0.044925/45.170446), epoch: (0/150), iteration: 165, loss: 0.500935, loss_ce: 0.177726, loss_dice: 0.824144, lr: 0.009991
[03:57:41.533] time(h): (0.043405/43.379260), epoch: (0/150), iteration: 166, loss: 0.474239, loss_ce: 0.072084, loss_dice: 0.876393, lr: 0.009991
[03:57:42.492] time(h): (0.044460/44.167553), epoch: (0/150), iteration: 167, loss: 0.471258, loss_ce: 0.052836, loss_dice: 0.889680, lr: 0.009991
[03:57:43.481] time(h): (0.046159/45.582430), epoch: (0/150), iteration: 168, loss: 0.492016, loss_ce: 0.153357, loss_dice: 0.830674, lr: 0.009991
[03:57:44.437] time(h): (0.044850/44.027412), epoch: (0/150), iteration: 169, loss: 0.544084, loss_ce: 0.290546, loss_dice: 0.797622, lr: 0.009991
[03:57:45.385] time(h): (0.044726/43.647532), epoch: (0/150), iteration: 170, loss: 0.486840, loss_ce: 0.197181, loss_dice: 0.776499, lr: 0.009991
[03:57:46.391] time(h): (0.047758/46.333235), epoch: (0/150), iteration: 171, loss: 0.555081, loss_ce: 0.321660, loss_dice: 0.788502, lr: 0.009991
[03:57:47.383] time(h): (0.047392/45.711661), epoch: (0/150), iteration: 172, loss: 0.506743, loss_ce: 0.187700, loss_dice: 0.825787, lr: 0.009991
[03:57:48.388] time(h): (0.048279/46.297319), epoch: (0/150), iteration: 173, loss: 0.464713, loss_ce: 0.073727, loss_dice: 0.855698, lr: 0.009991
[03:57:49.354] time(h): (0.046675/44.502374), epoch: (0/150), iteration: 174, loss: 0.457701, loss_ce: 0.026256, loss_dice: 0.889145, lr: 0.009991
[03:57:50.300] time(h): (0.045921/43.533552), epoch: (0/150), iteration: 175, loss: 0.473755, loss_ce: 0.110922, loss_dice: 0.836588, lr: 0.009991
[03:57:51.316] time(h): (0.049664/46.814076), epoch: (0/150), iteration: 176, loss: 0.448310, loss_ce: 0.007728, loss_dice: 0.888891, lr: 0.009991
[03:57:52.302] time(h): (0.048465/45.425424), epoch: (0/150), iteration: 177, loss: 0.457818, loss_ce: 0.037897, loss_dice: 0.877738, lr: 0.009990
[03:57:53.258] time(h): (0.047235/44.024566), epoch: (0/150), iteration: 178, loss: 0.545517, loss_ce: 0.273569, loss_dice: 0.817464, lr: 0.009990
[03:57:54.203] time(h): (0.046948/43.512369), epoch: (0/150), iteration: 179, loss: 0.458645, loss_ce: 0.087498, loss_dice: 0.829792, lr: 0.009990
[03:57:55.192] time(h): (0.049424/45.552172), epoch: (0/150), iteration: 180, loss: 0.487241, loss_ce: 0.100874, loss_dice: 0.873608, lr: 0.009990
[03:57:56.161] time(h): (0.048730/44.665050), epoch: (0/150), iteration: 181, loss: 0.450860, loss_ce: 0.078191, loss_dice: 0.823528, lr: 0.009990
[03:57:57.110] time(h): (0.047965/43.721838), epoch: (0/150), iteration: 182, loss: 0.458177, loss_ce: 0.038488, loss_dice: 0.877866, lr: 0.009990
[03:57:58.082] time(h): (0.049377/44.763263), epoch: (0/150), iteration: 183, loss: 0.522727, loss_ce: 0.225997, loss_dice: 0.819457, lr: 0.009990
[03:57:59.098] time(h): (0.051907/46.801298), epoch: (0/150), iteration: 184, loss: 0.523221, loss_ce: 0.218833, loss_dice: 0.827609, lr: 0.009990
[03:58:00.100] time(h): (0.051464/46.150476), epoch: (0/150), iteration: 185, loss: 0.513300, loss_ce: 0.200022, loss_dice: 0.826578, lr: 0.009990
[03:58:01.059] time(h): (0.049529/44.176903), epoch: (0/150), iteration: 186, loss: 0.598406, loss_ce: 0.369118, loss_dice: 0.827694, lr: 0.009990
[03:58:01.998] time(h): (0.048764/43.262049), epoch: (0/150), iteration: 187, loss: 0.457939, loss_ce: 0.026656, loss_dice: 0.889223, lr: 0.009990
[03:58:02.959] time(h): (0.050177/44.278391), epoch: (0/150), iteration: 188, loss: 0.461073, loss_ce: 0.072901, loss_dice: 0.849245, lr: 0.009990
[03:58:03.942] time(h): (0.051588/45.282768), epoch: (0/150), iteration: 189, loss: 0.477844, loss_ce: 0.098041, loss_dice: 0.857647, lr: 0.009990
[03:58:04.881] time(h): (0.049529/43.246392), epoch: (0/150), iteration: 190, loss: 0.475755, loss_ce: 0.155445, loss_dice: 0.796065, lr: 0.009990
[03:58:05.868] time(h): (0.052320/45.444828), epoch: (0/150), iteration: 191, loss: 0.450524, loss_ce: 0.048236, loss_dice: 0.852812, lr: 0.009990
[03:58:06.858] time(h): (0.052794/45.617633), epoch: (0/150), iteration: 192, loss: 0.449603, loss_ce: 0.010281, loss_dice: 0.888924, lr: 0.009990
[03:58:07.816] time(h): (0.051340/44.131207), epoch: (0/150), iteration: 193, loss: 0.510027, loss_ce: 0.196586, loss_dice: 0.823468, lr: 0.009990
[03:58:08.755] time(h): (0.050566/43.241624), epoch: (0/150), iteration: 194, loss: 0.454429, loss_ce: 0.051605, loss_dice: 0.857253, lr: 0.009990
[03:58:09.707] time(h): (0.051525/43.835829), epoch: (0/150), iteration: 195, loss: 0.461290, loss_ce: 0.116601, loss_dice: 0.805978, lr: 0.009989
[03:58:10.671] time(h): (0.052459/44.402930), epoch: (0/150), iteration: 196, loss: 0.451110, loss_ce: 0.013266, loss_dice: 0.888954, lr: 0.009989
[03:58:11.615] time(h): (0.051631/43.480033), epoch: (0/150), iteration: 197, loss: 0.594400, loss_ce: 0.361442, loss_dice: 0.827357, lr: 0.009989
[03:58:12.574] time(h): (0.052729/44.180594), epoch: (0/150), iteration: 198, loss: 0.529528, loss_ce: 0.232593, loss_dice: 0.826463, lr: 0.009989
[03:58:13.529] time(h): (0.052756/43.981123), epoch: (0/150), iteration: 199, loss: 0.465289, loss_ce: 0.082331, loss_dice: 0.848247, lr: 0.009989
[03:58:14.471] time(h): (0.052318/43.397883), epoch: (0/150), iteration: 200, loss: 0.586540, loss_ce: 0.358348, loss_dice: 0.814733, lr: 0.009989
[03:58:15.441] time(h): (0.054108/44.659193), epoch: (0/150), iteration: 201, loss: 0.612523, loss_ce: 0.402652, loss_dice: 0.822394, lr: 0.009989
[03:58:16.403] time(h): (0.053938/44.298695), epoch: (0/150), iteration: 202, loss: 0.447039, loss_ce: 0.039867, loss_dice: 0.854211, lr: 0.009989
[03:58:17.357] time(h): (0.053811/43.976981), epoch: (0/150), iteration: 203, loss: 0.536746, loss_ce: 0.252166, loss_dice: 0.821325, lr: 0.009989
[03:58:18.319] time(h): (0.054467/44.294157), epoch: (0/150), iteration: 204, loss: 0.490578, loss_ce: 0.168905, loss_dice: 0.812251, lr: 0.009989
[03:58:19.270] time(h): (0.054120/43.797451), epoch: (0/150), iteration: 205, loss: 0.528661, loss_ce: 0.250167, loss_dice: 0.807154, lr: 0.009989
[03:58:20.218] time(h): (0.054249/43.688822), epoch: (0/150), iteration: 206, loss: 0.531731, loss_ce: 0.249992, loss_dice: 0.813469, lr: 0.009989
[03:58:21.188] time(h): (0.055699/44.640779), epoch: (0/150), iteration: 207, loss: 0.525414, loss_ce: 0.232920, loss_dice: 0.817908, lr: 0.009989
[03:58:22.140] time(h): (0.055007/43.873691), epoch: (0/150), iteration: 208, loss: 0.614092, loss_ce: 0.411149, loss_dice: 0.817034, lr: 0.009989
[03:58:23.088] time(h): (0.055001/43.658948), epoch: (0/150), iteration: 209, loss: 0.468288, loss_ce: 0.059116, loss_dice: 0.877460, lr: 0.009989
[03:58:24.043] time(h): (0.055674/43.982398), epoch: (0/150), iteration: 210, loss: 0.492002, loss_ce: 0.138964, loss_dice: 0.845039, lr: 0.009989
[03:58:25.003] time(h): (0.056245/44.223235), epoch: (0/150), iteration: 211, loss: 0.461441, loss_ce: 0.033566, loss_dice: 0.889317, lr: 0.009989
[03:58:25.950] time(h): (0.055753/43.629777), epoch: (0/150), iteration: 212, loss: 0.463118, loss_ce: 0.036883, loss_dice: 0.889352, lr: 0.009989
[03:58:26.941] time(h): (0.058564/45.613985), epoch: (0/150), iteration: 213, loss: 0.471908, loss_ce: 0.054109, loss_dice: 0.889707, lr: 0.009988
[03:58:27.956] time(h): (0.060354/46.788795), epoch: (0/150), iteration: 214, loss: 0.460431, loss_ce: 0.099968, loss_dice: 0.820894, lr: 0.009988
[03:58:28.967] time(h): (0.060353/46.569920), epoch: (0/150), iteration: 215, loss: 0.455941, loss_ce: 0.031058, loss_dice: 0.880825, lr: 0.009988
[03:58:29.970] time(h): (0.060145/46.194721), epoch: (0/150), iteration: 216, loss: 0.494101, loss_ce: 0.177147, loss_dice: 0.811055, lr: 0.009988
[03:58:30.952] time(h): (0.059128/45.204528), epoch: (0/150), iteration: 217, loss: 0.507942, loss_ce: 0.192550, loss_dice: 0.823335, lr: 0.009988
[03:58:31.913] time(h): (0.058173/44.269920), epoch: (0/150), iteration: 218, loss: 0.512352, loss_ce: 0.215150, loss_dice: 0.809554, lr: 0.009988
[03:58:32.893] time(h): (0.059600/45.148901), epoch: (0/150), iteration: 219, loss: 0.506864, loss_ce: 0.198087, loss_dice: 0.815641, lr: 0.009988
[03:58:33.872] time(h): (0.059771/45.072782), epoch: (0/150), iteration: 220, loss: 0.497579, loss_ce: 0.190970, loss_dice: 0.804188, lr: 0.009988
[03:58:34.851] time(h): (0.060093/45.110907), epoch: (0/150), iteration: 221, loss: 0.500422, loss_ce: 0.172704, loss_dice: 0.828141, lr: 0.009988
[03:58:35.812] time(h): (0.059231/44.263426), epoch: (0/150), iteration: 222, loss: 0.508574, loss_ce: 0.192190, loss_dice: 0.824959, lr: 0.009988
[03:58:36.806] time(h): (0.061560/45.797086), epoch: (0/150), iteration: 223, loss: 0.499215, loss_ce: 0.173403, loss_dice: 0.825026, lr: 0.009988
[03:58:37.793] time(h): (0.061364/45.447783), epoch: (0/150), iteration: 224, loss: 0.446522, loss_ce: 0.085832, loss_dice: 0.807212, lr: 0.009988
[03:58:38.749] time(h): (0.059706/44.023149), epoch: (0/150), iteration: 225, loss: 0.492120, loss_ce: 0.149506, loss_dice: 0.834735, lr: 0.009988
[03:58:39.701] time(h): (0.059750/43.860935), epoch: (0/150), iteration: 226, loss: 0.463243, loss_ce: 0.037097, loss_dice: 0.889389, lr: 0.009988
[03:58:40.668] time(h): (0.060964/44.554541), epoch: (0/150), iteration: 227, loss: 0.468196, loss_ce: 0.074283, loss_dice: 0.862109, lr: 0.009988
[03:58:41.656] time(h): (0.062516/45.488842), epoch: (0/150), iteration: 228, loss: 0.480630, loss_ce: 0.080861, loss_dice: 0.880400, lr: 0.009988
[03:58:42.621] time(h): (0.061358/44.451119), epoch: (0/150), iteration: 229, loss: 0.452457, loss_ce: 0.015915, loss_dice: 0.889000, lr: 0.009988
[03:58:43.570] time(h): (0.060588/43.702523), epoch: (0/150), iteration: 230, loss: 0.458979, loss_ce: 0.113561, loss_dice: 0.804396, lr: 0.009988
[03:58:44.532] time(h): (0.061697/44.309660), epoch: (0/150), iteration: 231, loss: 0.575916, loss_ce: 0.355787, loss_dice: 0.796044, lr: 0.009988
[03:58:45.486] time(h): (0.061482/43.965016), epoch: (0/150), iteration: 232, loss: 0.455966, loss_ce: 0.022768, loss_dice: 0.889165, lr: 0.009987
[03:58:46.439] time(h): (0.061633/43.883920), epoch: (0/150), iteration: 233, loss: 0.491831, loss_ce: 0.144948, loss_dice: 0.838714, lr: 0.009987
[03:58:47.394] time(h): (0.062012/43.965170), epoch: (0/150), iteration: 234, loss: 0.513439, loss_ce: 0.230601, loss_dice: 0.796278, lr: 0.009987
[03:58:48.356] time(h): (0.062808/44.340281), epoch: (0/150), iteration: 235, loss: 0.532428, loss_ce: 0.243392, loss_dice: 0.821464, lr: 0.009987
[03:58:49.306] time(h): (0.062205/43.728046), epoch: (0/150), iteration: 236, loss: 0.456989, loss_ce: 0.024758, loss_dice: 0.889221, lr: 0.009987
[03:58:50.269] time(h): (0.063353/44.347478), epoch: (0/150), iteration: 237, loss: 0.463957, loss_ce: 0.068658, loss_dice: 0.859256, lr: 0.009987
[03:58:51.229] time(h): (0.063451/44.229443), epoch: (0/150), iteration: 238, loss: 0.552135, loss_ce: 0.297813, loss_dice: 0.806456, lr: 0.009987
[03:58:52.181] time(h): (0.063189/43.863034), epoch: (0/150), iteration: 239, loss: 0.449703, loss_ce: 0.010491, loss_dice: 0.888914, lr: 0.009987
[03:58:53.163] time(h): (0.065466/45.253377), epoch: (0/150), iteration: 240, loss: 0.461845, loss_ce: 0.037662, loss_dice: 0.886028, lr: 0.009987
[03:58:54.164] time(h): (0.066929/46.072742), epoch: (0/150), iteration: 241, loss: 0.523263, loss_ce: 0.228760, loss_dice: 0.817765, lr: 0.009987
[03:58:55.126] time(h): (0.064620/44.299464), epoch: (0/150), iteration: 242, loss: 0.567992, loss_ce: 0.341642, loss_dice: 0.794343, lr: 0.009987
[03:58:56.086] time(h): (0.064771/44.220577), epoch: (0/150), iteration: 243, loss: 0.475574, loss_ce: 0.159331, loss_dice: 0.791817, lr: 0.009987
[03:58:57.072] time(h): (0.066802/45.420096), epoch: (0/150), iteration: 244, loss: 0.450359, loss_ce: 0.047955, loss_dice: 0.852763, lr: 0.009987
[03:58:58.087] time(h): (0.069091/46.784389), epoch: (0/150), iteration: 245, loss: 0.497275, loss_ce: 0.197608, loss_dice: 0.796943, lr: 0.009987
[03:58:59.100] time(h): (0.069164/46.643358), epoch: (0/150), iteration: 246, loss: 0.543623, loss_ce: 0.301325, loss_dice: 0.785921, lr: 0.009987
[03:59:00.112] time(h): (0.069411/46.620582), epoch: (0/150), iteration: 247, loss: 0.475370, loss_ce: 0.060834, loss_dice: 0.889905, lr: 0.009987
[03:59:01.126] time(h): (0.069774/46.675627), epoch: (0/150), iteration: 248, loss: 0.461847, loss_ce: 0.034338, loss_dice: 0.889356, lr: 0.009987
[03:59:02.140] time(h): (0.070137/46.730145), epoch: (0/150), iteration: 249, loss: 0.471576, loss_ce: 0.066090, loss_dice: 0.877061, lr: 0.009987
[03:59:03.099] time(h): (0.066548/44.161598), epoch: (0/150), iteration: 250, loss: 0.493416, loss_ce: 0.175243, loss_dice: 0.811590, lr: 0.009986
[03:59:04.043] time(h): (0.065776/43.474968), epoch: (0/150), iteration: 251, loss: 0.467666, loss_ce: 0.045773, loss_dice: 0.889560, lr: 0.009986
